"Subject","cumulative_visits","solves_per_visit","latency_to_first_solve","consumption","total_time_present","age","sex","con_pres","log_cumulative_visits"
"squirrel_8",9,0,NA,0,8.70000000000005,"P","F",1,2.19722457733622
"squirrel_8",10,0,NA,0,13.067,"P","F",1,2.30258509299405
"squirrel_8",11,0,NA,0,2.166,"P","F",1,2.39789527279837
"squirrel_8",12,0,NA,0,1.86700000000002,"P","F",1,2.484906649788
"squirrel_8",13,0,NA,0,1.36599999999999,"P","F",1,2.56494935746154
"squirrel_8",14,0,NA,0,5,"P","F",1,2.63905732961526
"squirrel_8",16,0,NA,1,12.4,"P","F",1,2.77258872223978
"squirrel_8",17,0,NA,0,2.89999999999998,"P","F",1,2.83321334405622
"squirrel_8",18,0,NA,1,11.333,"P","F",1,2.89037175789616
"squirrel_8",19,0,NA,1,11.3389999999999,"P","F",1,2.94443897916644
"squirrel_8",20,0,NA,1,4.33300000000008,"P","F",1,2.99573227355399
"squirrel_8",21,0,NA,1,5,"P","F",1,3.04452243772342
"squirrel_8",24,0,NA,1,8.46600000000001,"P","F",1,3.17805383034795
"squirrel_8",25,0,NA,1,2.46600000000001,"P","F",1,3.2188758248682
"squirrel_8",26,0,NA,0,2.86599999999999,"P","F",1,3.25809653802148
"squirrel_8",27,1,64.439,1,64.7389999999999,"P","F",0,3.29583686600433
"squirrel_8",28,0,NA,1,59.7,"P","F",0,3.3322045101752
"squirrel_8",29,0,NA,0,18.3660000000001,"P","F",0,3.36729582998647
"squirrel_8",30,0,NA,0,45.799,"P","F",0,3.40119738166216
"squirrel_8",31,0,NA,0,4.33300000000008,"P","F",0,3.43398720448515
"squirrel_8",33,0,NA,1,14.066,"P","F",1,3.49650756146648
"squirrel_8",34,0,NA,1,5,"P","F",1,3.52636052461616
"squirrel_8",35,0,NA,0,24.1400000000001,"P","F",0,3.55534806148941
"squirrel_8",36,0,NA,0,3.53400000000011,"P","F",1,3.58351893845611
"squirrel_8",37,0,NA,0,13.4670000000001,"P","F",0,3.61091791264422
"squirrel_8",38,0,NA,0,6.43299999999999,"P","F",0,3.63758615972639
"squirrel_8",39,0,NA,0,20.866,"P","F",0,3.66356164612965
"squirrel_8",40,0,NA,0,5.33300000000008,"P","F",0,3.68887945411394
"squirrel_8",41,0,NA,0,9.33300000000008,"P","F",1,3.71357206670431
"squirrel_8",42,0,NA,0,19.933,"P","F",0,3.73766961828337
"squirrel_8",43,0,NA,0,9.5,"P","F",0,3.76120011569356
"squirrel_8",44,0,NA,0,5.26700000000005,"P","F",0,3.78418963391826
"squirrel_8",45,0,NA,1,3.0659999999998,"P","F",1,3.80666248977032
"squirrel_8",46,0,NA,1,2.03300000000013,"P","F",1,3.8286413964891
"squirrel_8",47,0,NA,1,2.79899999999998,"P","F",1,3.85014760171006
"squirrel_8",49,0,NA,1,3.90000000000009,"P","F",1,3.89182029811063
"squirrel_8",50,0,NA,1,1.26699999999983,"P","F",1,3.91202300542815
"squirrel_8",51,0,NA,0,1.90000000000009,"P","F",1,3.93182563272433
"squirrel_13",1,0,NA,0,35.367,"A","F",1,0
"squirrel_13",2,0,NA,0,20.8670000000002,"A","F",1,0.693147180559945
"squirrel_13",3,0,NA,0,25.8330000000001,"A","F",1,1.09861228866811
"squirrel_13",4,0,NA,0,4.33299999999986,"A","F",1,1.38629436111989
"squirrel_13",5,0,NA,0,3.89999999999986,"A","F",1,1.6094379124341
"squirrel_22",1,0,NA,0,13.366,"P","F",0,0
"squirrel_22",2,0,NA,0,1.066,"P","F",0,0.693147180559945
"squirrel_22",3,0,NA,0,1.76700000000005,"P","F",1,1.09861228866811
"squirrel_22",4,0,NA,0,11.7659999999998,"P","F",1,1.38629436111989
"squirrel_24",2,1,0.899999999999977,1,3.39999999999998,"P","F",1,0.693147180559945
"squirrel_24",3,2,0.567000000000007,1,22.333,"P","F",1,1.09861228866811
"squirrel_24",4,1,0.433999999999969,1,8.16699999999992,"P","F",1,1.38629436111989
"squirrel_24",5,3,0.599999999999909,1,16.3,"P","F",1,1.6094379124341
"squirrel_24",6,1,3.13300000000004,1,9.76700000000005,"P","F",1,1.79175946922805
"squirrel_24",7,0,NA,1,12.3660000000001,"P","F",1,1.94591014905531
"squirrel_24",8,5,1.20000000000005,1,6.46699999999998,"P","F",1,2.07944154167984
"squirrel_24",9,1,19.333,1,27.433,"P","F",1,2.19722457733622
"squirrel_24",10,1,2.76600000000008,1,6.46599999999989,"P","F",1,2.30258509299405
"squirrel_24",11,1,0.33400000000006,1,4.63400000000001,"P","F",1,2.39789527279837
"squirrel_24",12,0,NA,1,3.86599999999999,"P","F",1,2.484906649788
"squirrel_24",13,2,0.932999999999993,1,1.09999999999991,"P","F",1,2.56494935746154
"squirrel_24",14,2,0.466999999999871,1,1.53399999999988,"P","F",1,2.63905732961526
"squirrel_24",15,4,1.5329999999999,1,4.59900000000016,"P","F",1,2.70805020110221
"squirrel_24",16,0,NA,1,13.366,"P","F",1,2.77258872223978
"squirrel_24",17,0,NA,0,1.90000000000009,"P","F",1,2.83321334405622
"squirrel_30",1,0,NA,0,5,"P","F",1,0
"squirrel_1",1,0,NA,1,6.733,"A","F",0,0
"squirrel_1",2,0,NA,0,11.1,"A","F",0,0.693147180559945
"squirrel_1",3,0,NA,0,20.547,"A","F",1,1.09861228866811
"squirrel_1",4,0,NA,1,17.033,"A","F",1,1.38629436111989
"squirrel_1",5,0,NA,0,1.07299999999999,"A","F",1,1.6094379124341
"squirrel_1",6,1,15.466,1,15.766,"A","F",1,1.79175946922805
"squirrel_1",7,0,NA,1,25.333,"A","F",1,1.94591014905531
"squirrel_1",8,0,NA,0,4.96699999999998,"A","F",1,2.07944154167984
"squirrel_1",9,0,NA,0,4.53300000000002,"A","F",1,2.19722457733622
"squirrel_1",10,0,NA,0,13.9660000000001,"A","F",1,2.30258509299405
"squirrel_5",1,0,NA,0,10.867,"A","F",1,0
"squirrel_5",2,0,NA,0,2.20000000000005,"A","F",1,0.693147180559945
"squirrel_5",3,16,6.73299999999995,1,86.2180000000001,"A","F",1,1.09861228866811
"squirrel_5",4,0,NA,1,17.6789999999999,"A","F",1,1.38629436111989
"squirrel_5",5,0,NA,0,6.39999999999986,"A","F",1,1.6094379124341
"squirrel_8",1,1,5.173,0,5.373,"P","F",0,0
"squirrel_8",2,0,NA,1,4.966,"P","F",1,0.693147180559945
"squirrel_8",3,0,NA,0,3.7,"P","F",1,1.09861228866811
"squirrel_8",4,0,NA,0,1.60000000000001,"P","F",1,1.38629436111989
"squirrel_8",5,0,NA,1,5,"P","F",1,1.6094379124341
"squirrel_8",6,0,NA,0,2.03299999999999,"P","F",1,1.79175946922805
"squirrel_8",7,0,NA,0,2.934,"P","F",1,1.94591014905531
"squirrel_8",8,0,NA,1,9.166,"P","F",1,2.07944154167984
"squirrel_8",9,0,NA,1,10.166,"P","F",0,2.19722457733622
"squirrel_8",10,0,NA,0,2.29999999999995,"P","F",1,2.30258509299405
"squirrel_8",11,1,25.373,0,25.84,"P","F",0,2.39789527279837
"squirrel_8",12,0,NA,1,3.46699999999998,"P","F",0,2.484906649788
"squirrel_8",13,0,NA,1,6.59999999999997,"P","F",0,2.56494935746154
"squirrel_8",14,0,NA,0,16.912,"P","F",0,2.63905732961526
"squirrel_8",15,0,NA,0,6.43299999999999,"P","F",0,2.70805020110221
"squirrel_8",16,2,1.53300000000002,1,25.399,"P","F",0,2.77258872223978
"squirrel_8",17,1,8.76699999999994,1,36.039,"P","F",0,2.83321334405622
"squirrel_8",18,1,24.1999999999999,1,24.6329999999999,"P","F",0,2.89037175789616
"squirrel_8",19,0,NA,0,10.7329999999999,"P","F",0,2.94443897916644
"squirrel_8",20,1,5.10000000000002,1,39.878,"P","F",0,2.99573227355399
"squirrel_8",21,1,1.03399999999999,1,51.606,"P","F",0,3.04452243772342
"squirrel_8",22,0,NA,0,17.6329999999999,"P","F",0,3.09104245335832
"squirrel_8",23,0,NA,0,16.833,"P","F",0,3.13549421592915
"squirrel_8",24,0,NA,0,15.5070000000001,"P","F",0,3.17805383034795
"squirrel_8",25,0,NA,1,49.751,"P","F",0,3.2188758248682
"squirrel_8",26,0,NA,0,10.307,"P","F",0,3.25809653802148
"squirrel_8",27,1,8.23399999999992,1,56.712,"P","F",0,3.29583686600433
"squirrel_8",28,0,NA,0,36.2720000000002,"P","F",0,3.3322045101752
"squirrel_8",29,0,NA,0,32.633,"P","F",0,3.36729582998647
"squirrel_8",30,0,NA,0,5.87899999999991,"P","F",0,3.40119738166216
"squirrel_8",31,0,NA,0,14.673,"P","F",0,3.43398720448515
"squirrel_8",32,0,NA,0,19.4659999999999,"P","F",0,3.46573590279973
"squirrel_8",33,0,NA,0,3.30700000000002,"P","F",0,3.49650756146648
"squirrel_8",34,1,6.80700000000002,0,18.0729999999999,"P","F",0,3.52636052461616
"squirrel_8",35,0,NA,1,12.3059999999998,"P","F",1,3.55534806148941
"squirrel_8",36,1,15.5070000000001,1,47.9059999999999,"P","F",1,3.58351893845611
"squirrel_8",37,1,37.866,1,63.932,"P","F",0,3.61091791264422
"squirrel_8",38,0,NA,1,82.0050000000001,"P","F",0,3.63758615972639
"squirrel_8",39,0,NA,1,12.3999999999999,"P","F",1,3.66356164612965
"squirrel_18",1,0,NA,0,3.166,"A","F",1,0
"squirrel_18",2,2,6.39999999999999,1,29.346,"A","F",1,0.693147180559945
"squirrel_18",3,0,NA,1,24.366,"A","F",1,1.09861228866811
"squirrel_18",4,0,NA,0,28.706,"A","F",1,1.38629436111989
"squirrel_18",5,1,5.334,1,31.8,"A","F",1,1.6094379124341
"squirrel_18",6,1,5.5,1,15.467,"A","F",1,1.79175946922805
"squirrel_20",1,0,NA,0,2.5,"A","M",1,0
"squirrel_20",2,0,NA,0,3.767,"A","M",1,0.693147180559945
"squirrel_20",3,0,NA,0,12.167,"A","M",1,1.09861228866811
"squirrel_20",4,0,NA,0,8.19999999999999,"A","M",1,1.38629436111989
"squirrel_20",5,1,39.505,1,39.8049999999999,"A","M",1,1.6094379124341
"squirrel_20",6,0,NA,0,7.16700000000003,"A","M",1,1.79175946922805
"squirrel_20",7,0,NA,0,14.806,"A","M",1,1.94591014905531
"squirrel_20",8,0,NA,0,10.3660000000001,"A","M",1,2.07944154167984
"squirrel_20",9,0,NA,0,2.90600000000006,"A","M",1,2.19722457733622
"squirrel_20",10,0,NA,0,5.63300000000004,"A","M",1,2.30258509299405
"squirrel_20",11,0,NA,0,1.36599999999999,"A","M",1,2.39789527279837
"squirrel_20",12,0,NA,0,9.94599999999991,"A","M",1,2.484906649788
"squirrel_22",1,0,NA,1,11.84,"P","F",1,0
"squirrel_22",3,0,NA,1,39.333,"P","F",1,1.09861228866811
"squirrel_22",4,0,NA,0,16.833,"P","F",1,1.38629436111989
"squirrel_22",5,0,NA,0,7.53399999999999,"P","F",1,1.6094379124341
"squirrel_22",6,0,NA,0,19.4,"P","F",1,1.79175946922805
"squirrel_22",7,0,NA,0,35.4059999999999,"P","F",1,1.94591014905531
"squirrel_22",8,1,2.90000000000009,0,3.09999999999991,"P","F",1,2.07944154167984
"squirrel_22",9,0,NA,0,18.133,"P","F",1,2.19722457733622
"squirrel_34",1,0,NA,0,12.4400000000001,"A","F",1,0
"squirrel_1",1,1,44.206,1,44.506,"A","F",0,0
"squirrel_1",2,0,NA,1,13.666,"A","F",0,0.693147180559945
"squirrel_1",3,0,NA,0,16.307,"A","F",0,1.09861228866811
"squirrel_1",4,1,5.733,1,6.13300000000001,"A","F",1,1.38629436111989
"squirrel_1",5,0,NA,1,36.505,"A","F",1,1.6094379124341
"squirrel_1",6,0,NA,0,8.767,"A","F",1,1.79175946922805
"squirrel_1",7,0,NA,0,30.467,"A","F",1,1.94591014905531
"squirrel_1",8,0,NA,0,19.333,"A","F",1,2.07944154167984
"squirrel_1",9,1,4.93299999999999,1,34.433,"A","F",1,2.19722457733622
"squirrel_1",10,0,NA,1,28.039,"A","F",1,2.30258509299405
"squirrel_1",11,10,47.166,1,664.781,"A","F",1,2.39789527279837
"squirrel_1",12,12,132.285,1,917.825,"A","F",1,2.484906649788
"squirrel_1",13,0,NA,1,11.067,"A","F",1,2.56494935746154
"squirrel_1",14,0,NA,0,2.46599999999989,"A","F",1,2.63905732961526
"squirrel_1",15,3,65.739,1,135.278,"A","F",0,2.70805020110221
"squirrel_1",16,0,NA,1,5,"A","F",1,2.77258872223978
"squirrel_1",17,6,39.4669999999996,1,245.044,"A","F",1,2.83321334405622
"squirrel_1",19,5,22.3400000000001,1,185.678,"A","F",1,2.94443897916644
"squirrel_1",20,2,7.90000000000009,1,5,"A","F",1,2.99573227355399
"squirrel_5",1,0,NA,0,28.366,"A","F",1,0
"squirrel_5",2,1,8.16699999999992,0,5,"A","F",1,0.693147180559945
"squirrel_5",3,0,NA,1,43.4120000000003,"A","F",1,1.09861228866811
"squirrel_5",4,1,8.90000000000009,1,30.3049999999998,"A","F",1,1.38629436111989
"squirrel_5",5,0,NA,0,2.30000000000018,"A","F",1,1.6094379124341
"squirrel_5",6,5,2.66600000000017,1,3,"A","F",1,1.79175946922805
"squirrel_5",7,0,NA,1,5,"A","F",1,1.94591014905531
"squirrel_8",1,0,NA,1,3.46599999999998,"P","F",1,0
"squirrel_8",2,0,NA,0,1.13300000000001,"P","F",1,0.693147180559945
"squirrel_8",3,0,NA,0,3.89999999999998,"P","F",1,1.09861228866811
"squirrel_8",5,0,NA,0,7.79999999999973,"P","F",1,1.6094379124341
"squirrel_8",6,0,NA,0,2.29999999999973,"P","F",1,1.79175946922805
"squirrel_8",7,0,NA,0,1.33399999999983,"P","F",1,1.94591014905531
"squirrel_8",8,0,NA,0,1.39999999999964,"P","F",1,2.07944154167984
"squirrel_8",9,0,NA,0,5,"P","F",1,2.19722457733622
"squirrel_18",1,6,9.34,1,90.518,"A","F",0,0
"squirrel_18",2,4,5.76700000000002,1,42.4,"A","F",0,0.693147180559945
"squirrel_18",3,3,28.24,1,100.712,"A","F",0,1.09861228866811
"squirrel_18",4,2,4.29999999999995,1,22.5,"A","F",1,1.38629436111989
"squirrel_18",5,7,2.13300000000004,1,47.3910000000001,"A","F",1,1.6094379124341
"squirrel_18",6,8,2.89999999999986,1,107.583,"A","F",1,1.79175946922805
"squirrel_18",7,7,1.53300000000013,1,98.3229999999999,"A","F",1,1.94591014905531
"squirrel_18",8,1,4,1,16.0330000000004,"A","F",0,2.07944154167984
"squirrel_18",9,5,5.70000000000027,1,5,"A","F",0,2.19722457733622
"squirrel_20",1,0,NA,0,32.133,"A","M",1,0
"squirrel_20",2,0,NA,0,13.866,"A","M",0,0.693147180559945
"squirrel_20",3,0,NA,0,15.807,"A","M",1,1.09861228866811
"squirrel_20",4,0,NA,0,14.867,"A","M",1,1.38629436111989
"squirrel_20",5,0,NA,0,22.366,"A","M",1,1.6094379124341
"squirrel_20",6,0,NA,1,23.866,"A","M",1,1.79175946922805
"squirrel_20",7,0,NA,1,13.866,"A","M",1,1.94591014905531
"squirrel_20",8,0,NA,1,41,"A","M",1,2.07944154167984
"squirrel_20",9,0,NA,1,42.1999999999999,"A","M",1,2.19722457733622
"squirrel_20",10,0,NA,0,2.56700000000001,"A","M",1,2.30258509299405
"squirrel_20",11,0,NA,0,1.26599999999996,"A","M",1,2.39789527279837
"squirrel_20",12,0,NA,1,27.319,"A","M",1,2.484906649788
"squirrel_20",13,0,NA,0,10.5329999999999,"A","M",1,2.56494935746154
"squirrel_20",14,0,NA,0,7.56600000000003,"A","M",1,2.63905732961526
"squirrel_20",15,0,NA,0,11.9400000000001,"A","M",1,2.70805020110221
"squirrel_20",16,0,NA,0,4.5,"A","M",1,2.77258872223978
"squirrel_20",17,0,NA,1,6.86599999999999,"A","M",1,2.83321334405622
"squirrel_20",18,0,NA,0,1.86599999999999,"A","M",1,2.89037175789616
"squirrel_6",1,0,NA,0,4.23299999999995,"A","M",1,0
"squirrel_6",2,0,NA,0,17.3000000000001,"A","M",1,0.693147180559945
"squirrel_8",1,2,6.84,1,5,"P","F",0,0
"squirrel_8",2,0,NA,0,3.06599999999999,"P","F",0,0.693147180559945
"squirrel_8",3,1,82.332,1,88.366,"P","F",0,1.09861228866811
"squirrel_8",4,0,NA,1,21.933,"P","F",0,1.38629436111989
"squirrel_8",5,0,NA,0,30.233,"P","F",0,1.6094379124341
"squirrel_8",6,2,43.272,1,50.405,"P","F",0,1.79175946922805
"squirrel_8",7,5,51.433,1,94.638,"P","F",0,1.94591014905531
"squirrel_8",8,0,NA,0,15.699,"P","F",0,2.07944154167984
"squirrel_8",9,0,NA,0,16.2,"P","F",0,2.19722457733622
"squirrel_8",10,0,NA,1,77.933,"P","F",0,2.30258509299405
"squirrel_8",11,1,10.5669999999999,1,11.5329999999999,"P","F",0,2.39789527279837
"squirrel_8",12,1,36.346,1,75.1790000000001,"P","F",0,2.484906649788
"squirrel_8",13,2,24.3670000000001,0,60.433,"P","F",0,2.56494935746154
"squirrel_8",14,0,NA,1,35.433,"P","F",0,2.63905732961526
"squirrel_8",15,2,31.2,1,43.972,"P","F",0,2.70805020110221
"squirrel_8",16,0,NA,0,21.606,"P","F",0,2.77258872223978
"squirrel_8",17,0,NA,0,13.5340000000001,"P","F",0,2.83321334405622
"squirrel_8",18,0,NA,0,5.70000000000005,"P","F",1,2.89037175789616
"squirrel_8",19,0,NA,0,7.13300000000004,"P","F",1,2.94443897916644
"squirrel_22",1,0,NA,0,35.405,"P","F",1,0
"squirrel_22",2,0,NA,0,12.4659999999999,"P","F",1,0.693147180559945
"squirrel_22",3,0,NA,0,19.433,"P","F",1,1.09861228866811
"squirrel_32",1,0,NA,0,5,"A","F",1,0
"squirrel_6",1,0,NA,0,6.36699999999996,"A","M",0,0
"squirrel_6",2,1,4.13300000000004,0,9.90000000000009,"A","M",0,0.693147180559945
"squirrel_6",3,0,NA,0,1.76599999999996,"A","M",0,1.09861228866811
"squirrel_6",4,0,NA,0,3.20000000000005,"A","M",0,1.38629436111989
"squirrel_8",1,1,56.966,1,60.933,"P","F",0,0
"squirrel_8",2,1,2.5,0,3.56700000000001,"P","F",0,0.693147180559945
"squirrel_8",3,0,NA,0,3.23299999999998,"P","F",1,1.09861228866811
"squirrel_8",4,1,3.40000000000001,1,9.63400000000001,"P","F",0,1.38629436111989
"squirrel_8",5,1,2.63400000000001,0,3,"P","F",0,1.6094379124341
"squirrel_8",6,0,NA,1,3.69999999999999,"P","F",0,1.79175946922805
"squirrel_8",7,2,46.267,1,59.666,"P","F",0,1.94591014905531
"squirrel_8",8,2,7.26599999999999,0,7.70000000000002,"P","F",0,2.07944154167984
"squirrel_8",9,0,NA,1,17.8,"P","F",0,2.19722457733622
"squirrel_8",10,1,6.56700000000001,0,7.767,"P","F",0,2.30258509299405
"squirrel_8",11,1,3.267,0,17.633,"P","F",0,2.39789527279837
"squirrel_8",12,1,4.334,0,11.867,"P","F",0,2.484906649788
"squirrel_8",13,1,2.96699999999998,0,21.933,"P","F",0,2.56494935746154
"squirrel_8",14,0,NA,1,25.0989999999999,"P","F",0,2.63905732961526
"squirrel_8",15,0,NA,0,3.53300000000002,"P","F",0,2.70805020110221
"squirrel_8",16,0,NA,0,2.13299999999992,"P","F",0,2.77258872223978
"squirrel_8",17,0,NA,0,5.70000000000005,"P","F",0,2.83321334405622
"squirrel_22",1,0,NA,1,26.033,"P","F",0,0
"squirrel_22",2,0,NA,0,1.733,"P","F",0,0.693147180559945
"squirrel_22",3,0,NA,1,58.566,"P","F",0,1.09861228866811
"squirrel_22",4,0,NA,0,40.133,"P","F",0,1.38629436111989
"squirrel_22",5,1,16.633,0,17.133,"P","F",0,1.6094379124341
"squirrel_22",6,0,NA,0,2.46699999999998,"P","F",0,1.79175946922805
"squirrel_22",7,1,14.5330000000001,0,17.133,"P","F",0,1.94591014905531
"squirrel_22",8,0,NA,0,4.36599999999999,"P","F",0,2.07944154167984
"squirrel_6",1,9,8.76699999999994,1,185.765,"A","M",0,0
"squirrel_6",2,20,12.467,1,382.43,"A","M",0,0.693147180559945
"squirrel_6",3,4,9.44000000000005,1,86.7060000000001,"A","M",0,1.09861228866811
"squirrel_6",4,2,8.26700000000005,1,27,"A","M",0,1.38629436111989
"squirrel_6",5,3,13.5339999999999,1,55.1329999999998,"A","M",0,1.6094379124341
"squirrel_6",6,1,8.86599999999999,1,21.7749999999999,"A","M",1,1.79175946922805
"squirrel_6",7,2,10.8339999999998,1,23.8,"A","M",1,1.94591014905531
"squirrel_6",8,15,3.63400000000001,1,114.899,"A","M",1,2.07944154167984
"squirrel_6",9,23,4.23399999999992,1,247.165,"A","M",1,2.19722457733622
"squirrel_8",4,0,NA,0,1.5,"P","F",1,1.38629436111989
"squirrel_8",8,0,NA,1,6.63300000000004,"P","F",1,2.07944154167984
"squirrel_8",9,0,NA,1,7.70000000000005,"P","F",1,2.19722457733622
"squirrel_8",11,0,NA,0,1.0329999999999,"P","F",1,2.39789527279837
"squirrel_8",13,0,NA,0,1.73300000000017,"P","F",1,2.56494935746154
"squirrel_8",14,0,NA,1,2.83400000000006,"P","F",1,2.63905732961526
"squirrel_8",15,0,NA,1,1.10000000000014,"P","F",1,2.70805020110221
"squirrel_8",16,0,NA,0,6.5,"P","F",1,2.77258872223978
"squirrel_8",17,0,NA,0,8.10000000000014,"P","F",1,2.83321334405622
"squirrel_8",19,0,NA,1,9.73299999999995,"P","F",1,2.94443897916644
"squirrel_8",20,0,NA,1,27.1400000000001,"P","F",0,2.99573227355399
"squirrel_8",21,1,54.1659999999999,1,72.066,"P","F",0,3.04452243772342
"squirrel_8",22,0,NA,0,1.06700000000001,"P","F",0,3.09104245335832
"squirrel_8",23,0,NA,0,5,"P","F",1,3.13549421592915
"squirrel_8",24,0,NA,0,12.4330000000002,"P","F",1,3.17805383034795
"squirrel_8",25,0,NA,0,1.27399999999989,"P","F",1,3.2188758248682
"squirrel_8",26,0,NA,0,7.5,"P","F",1,3.25809653802148
"squirrel_8",28,0,NA,0,2,"P","F",0,3.3322045101752
"squirrel_8",30,0,NA,0,7.13299999999981,"P","F",0,3.40119738166216
"squirrel_8",32,0,NA,0,2.5,"P","F",1,3.46573590279973
"squirrel_8",34,0,NA,0,1.5,"P","F",1,3.52636052461616
"squirrel_8",35,0,NA,0,1.63400000000001,"P","F",1,3.55534806148941
"squirrel_22",1,1,47.966,1,48.533,"P","F",0,0
"squirrel_22",2,0,NA,0,13.766,"P","F",0,0.693147180559945
"squirrel_22",3,1,5.46600000000001,1,5.93300000000002,"P","F",0,1.09861228866811
"squirrel_22",4,0,NA,1,84.766,"P","F",0,1.38629436111989
"squirrel_22",5,1,3.767,0,4.13299999999998,"P","F",0,1.6094379124341
"squirrel_22",6,0,NA,1,23.766,"P","F",0,1.79175946922805
"squirrel_22",7,1,12.033,0,12.867,"P","F",0,1.94591014905531
"squirrel_22",8,1,14.367,0,14.6,"P","F",0,2.07944154167984
"squirrel_22",9,1,110.932,1,111.299,"P","F",0,2.19722457733622
"squirrel_22",10,1,73.199,1,74.066,"P","F",0,2.30258509299405
"squirrel_22",11,0,NA,1,69.0659999999999,"P","F",0,2.39789527279837
"squirrel_22",12,1,44.6329999999999,1,45.1659999999999,"P","F",0,2.484906649788
"squirrel_22",13,0,NA,1,29.1,"P","F",0,2.56494935746154
"squirrel_22",14,0,NA,0,2.66600000000005,"P","F",1,2.63905732961526
"squirrel_22",15,0,NA,0,4.66700000000003,"P","F",1,2.70805020110221
"squirrel_22",16,0,NA,0,1.36599999999999,"P","F",0,2.77258872223978
"squirrel_22",17,0,NA,0,2.03399999999999,"P","F",1,2.83321334405622
"squirrel_22",18,0,NA,1,3.33400000000006,"P","F",1,2.89037175789616
"squirrel_22",19,0,NA,0,18.4,"P","F",1,2.94443897916644
"squirrel_22",21,0,NA,0,5.29999999999995,"P","F",1,3.04452243772342
"squirrel_22",23,0,NA,1,14.5999999999999,"P","F",0,3.13549421592915
"squirrel_22",26,0,NA,0,2.16599999999994,"P","F",0,3.25809653802148
"squirrel_22",27,0,NA,0,8.43300000000022,"P","F",0,3.29583686600433
"squirrel_22",28,0,NA,0,3.173,"P","F",0,3.3322045101752
"squirrel_22",29,0,NA,1,31.0329999999999,"P","F",1,3.36729582998647
"squirrel_22",30,0,NA,0,21.1000000000001,"P","F",1,3.40119738166216
"squirrel_22",31,0,NA,0,32.8330000000001,"P","F",1,3.43398720448515
"squirrel_22",32,0,NA,0,9.63299999999981,"P","F",0,3.46573590279973
"squirrel_22",33,0,NA,0,14.2,"P","F",1,3.49650756146648
"squirrel_22",34,0,NA,0,5.66699999999992,"P","F",1,3.52636052461616
"squirrel_22",35,0,NA,0,8.0329999999999,"P","F",1,3.55534806148941
"squirrel_22",36,0,NA,0,1.79999999999995,"P","F",1,3.58351893845611
"squirrel_22",37,0,NA,0,2.43299999999999,"P","F",1,3.61091791264422
"squirrel_22",38,0,NA,0,2.4670000000001,"P","F",1,3.63758615972639
"squirrel_22",39,0,NA,0,1.36599999999999,"P","F",1,3.66356164612965
"squirrel_22",42,0,NA,0,2.36700000000019,"P","F",1,3.73766961828337
"squirrel_9",1,0,NA,1,61.786,"P","F",1,0
"squirrel_9",2,0,NA,0,3.53399999999999,"P","F",0,0.693147180559945
"squirrel_9",3,1,11.939,1,12.7059999999999,"P","F",0,1.09861228866811
"squirrel_9",4,1,15.533,1,17.533,"P","F",0,1.38629436111989
"squirrel_9",5,1,26.173,1,26.573,"P","F",0,1.6094379124341
"squirrel_5",1,1,18.466,0,21.366,"A","F",0,0
"squirrel_5",2,0,NA,0,8.26699999999994,"A","F",0,0.693147180559945
"squirrel_5",3,0,NA,0,4.83299999999997,"A","F",0,1.09861228866811
"squirrel_14",1,0,NA,1,179.398,"P","F",0,0
"squirrel_14",2,0,NA,1,10.8,"P","F",0,0.693147180559945
"squirrel_14",3,0,NA,1,46.133,"P","F",0,1.09861228866811
"squirrel_14",4,0,NA,1,96.9449999999999,"P","F",0,1.38629436111989
"squirrel_14",5,0,NA,0,6.39999999999998,"P","F",0,1.6094379124341
"squirrel_9",1,1,29.373,1,29.74,"P","F",0,0
"squirrel_9",2,0,NA,1,39.833,"P","F",0,0.693147180559945
"squirrel_9",3,1,5.5,0,6.834,"P","F",0,1.09861228866811
"squirrel_9",4,0,NA,0,24.667,"P","F",1,1.38629436111989
"squirrel_5",1,0,NA,0,5.83300000000003,"A","F",0,0
"squirrel_5",2,1,8.03299999999999,1,15.2,"A","F",0,0.693147180559945
"squirrel_14",1,0,NA,1,40.7,"P","F",0,0
"squirrel_14",2,0,NA,0,10.1,"P","F",0,0.693147180559945
"squirrel_9",1,2,6.80000000000001,0,8.43300000000005,"P","F",0,0
"squirrel_9",2,1,1.19999999999999,0,1.63299999999998,"P","F",0,0.693147180559945
"squirrel_9",3,1,78.8440000000001,0,79.878,"P","F",0,1.09861228866811
"squirrel_9",4,0,NA,1,49.206,"P","F",0,1.38629436111989
"squirrel_10",1,0,NA,0,30.2729999999999,"P","F",0,0
"squirrel_10",2,0,NA,0,6.20600000000002,"P","F",0,0.693147180559945
"squirrel_10",3,0,NA,1,90.999,"P","F",0,1.09861228866811
"squirrel_10",4,0,NA,1,75.932,"P","F",0,1.38629436111989
"squirrel_10",5,0,NA,0,15.466,"P","F",1,1.6094379124341
"squirrel_10",6,0,NA,0,26.111,"P","F",1,1.79175946922805
"squirrel_10",7,0,NA,0,10.572,"P","F",1,1.94591014905531
"squirrel_10",8,0,NA,0,17.4789999999999,"P","F",1,2.07944154167984
"squirrel_10",9,0,NA,0,4.29999999999995,"P","F",1,2.19722457733622
"squirrel_10",11,0,NA,0,14.7,"P","F",0,2.39789527279837
"squirrel_5",1,4,2.59999999999991,1,3.09999999999991,"A","F",1,0
"squirrel_5",2,1,46.766,1,46.966,"A","F",1,0.693147180559945
